w.weight
-0.300991257812734
0.0296175689079865
-0.272181234463269
-0.225688793980638
-0.634878266668236
-0.580783810779214
-0.602072323388346
-0.521238602469638
-0.460692103576315
-0.440275311499789
-0.262233561218655
-0.0657276453108846
-0.318145150410271
0.0578180451899639
-0.239218517754642
-0.0305002051237837
