year,id,country,CO2_emissions_transport_cap,gas_cons_capita,diesel_cons_capita,real_gdp_PPP_cap,urban_pop,vehicles_1000cap,share,fuel_cons_capita,gas_share
1985,7,France,1.866237723088,312.819191809374,185.129269680165,20980.9836109754,84.351,372.255108385014,1.68973384030418,497.948461489539,62.8216002261804
1986,7,France,1.92420219409751,319.30622543037,200.734264348638,21827.4381957745,84.458,377.351052826111,1.59069118800662,520.040489779008,61.4002624230394
1987,7,France,1.9733172750676,318.321400687924,215.995109353004,22287.0014308978,84.565,383.402774841372,1.47374355670103,534.316510040928,59.5754379110503
1988,7,France,2.06250983331898,321.605020456778,242.406107941924,23393.563141385,84.671,390.788327819001,1.32671995432487,564.011128398702,57.0210416538863
1989,7,France,2.10787996482736,314.091591124711,268.388020970367,24273.0297930671,84.777,397.133514112789,1.17028915817145,582.479612095078,53.9231905465289
1990,7,France,2.11816720251073,307.965173021881,292.025903726608,24898.2343305887,84.843,0,1.05458169666413,599.991076748489,51.3282921957483
1991,7,France,2.10536944507517,300.749327083841,312.618089920889,24931.0999725002,84.871,0,0.962034305692126,613.36741700473,49.0324915778045
1992,7,France,2.06543852840083,294.838272430904,328.976367601999,25195.742625269,84.898,0,0.896229338842978,623.814640032903,47.2637629048515
1993,7,France,2.15201717791761,284.036532701685,341.611962817473,24841.0550929659,84.925,0,0.831459561190627,625.648495519158,45.3987398253062
1994,7,France,2.0608532543996,272.984130191062,358.006171110094,25357.9849187775,84.952,0,0.762512359338951,630.990301301156,43.2628092108778
1995,7,France,2.08745131801967,257.991544642455,374.382496037039,25762.373431793,84.979,0,0.689112197747971,632.374040679494,40.7973016041645
1996,7,France,2.13361238121052,245.598391485342,382.46405728208,26105.4813898764,85.006,0,0.642147639259616,628.062448767422,39.1041355787678
1997,7,France,2.08168906100286,238.210418714013,398.123587647692,27585.643424801,85.033,0,0.5983328446362,636.334006361705,37.4348088162067
1998,7,France,2.17384178760386,235.672643520303,418.973588480539,29395.4598503002,85.06,0,0.5625,654.646232000842,36
1999,7,France,2.15446390561265,233.455496750418,420.742247312071,30564.7712326095,85.086,0,0.554865831139749,654.197744062489,35.6857691530221
2000,7,France,2.16040700558808,224.343504661231,451.379459726007,31971.7505542687,85.1,0,0.497017531097694,675.722964387238,33.2005150756821
2001,7,France,2.24370732890149,216.556808675963,463.070072108186,32729.4469556586,85.15,0,0.467654512177952,679.626880784149,31.8640734789803
2002,7,France,2.24627663415842,207.383986360972,468.098519577351,32763.1688894429,85.25,0,0.443034911856206,675.482505938323,30.7016073011235
2003,7,France,2.20684283212877,193.051452292851,471.462622131633,31566.6108905728,85.36,0,0.409473504856024,664.514074424484,29.0515219651363
2004,7,France,2.207507943714,182.115051578558,479.074703071049,32163.2779892835,85.566,0,0.380139152435167,661.189754649607,27.5435380384968
2005,7,France,2.15433971750932,169.22499636968,478.930007965336,33644.950467435,85.856,0,0.353339723039297,648.155004335016,26.1087232587672
2006,7,France,2.14646873850136,157.219716597392,484.391400386447,34900.8322593428,86.098,0,0.324571651090342,641.611116983839,24.503895340291
2007,7,France,2.13081388024091,144.924656362816,488.747741615506,36463.2004053147,86.293,0,0.296522406188072,633.672397978322,22.8705963562853
2008,7,France,2.02754892311927,128.287385616952,472.183953236529,36689.554511785,86.487,0,0.271689422602402,600.471338853481,21.3644477789564
2009,7,France,2.00563985617652,122.869259642853,468.294159393515,35812.697163802,86.654,0,0.262376237623763,591.163419036368,20.7843137254902
2010,7,France,1.9678618879272,112.867508001997,476.845612905018,36928.9907770756,86.795,0,0.236696123330968,589.713120907015,19.1393923588473
2011,7,France,2.00842874607568,105.978263697427,478.027010087049,37861.7432646203,86.957,0,0.221699321295942,584.005273784476,18.1467990880743
1960,8,Germany,0.725291209096465,77.1133380667968,45.0457255314503,10257.5746600163,56.567,63.662794290729,1.71189024390244,122.159063598247,63.1253513209668
1961,8,Germany,0.749465059712138,87.1246431064987,50.6285076084221,10609.3587866032,57.303,75.6415797119209,1.72086137281292,137.753150714921,63.2469331222794
1962,8,Germany,0.789306194141654,99.6679751476864,54.2648761409943,10947.7267840239,58.308,88.8852457138448,1.83669405028628,153.932851288681,64.7476963580518
1963,8,Germany,0.83041825095057,111.009460257255,56.7896238089621,11080.3034126835,59.306,101.119794211428,1.95474899835023,167.799084066217,66.1561777139667
1964,8,Germany,0.852982550420435,125.095698807051,62.561126382809,11819.3292855719,60.298,114.116964637708,1.99957555178268,187.65682518986,66.6619499080231
1965,8,Germany,0.838708665369894,137.631535696098,64.6756322214184,12311.5715575548,61.278,126.859284556919,2.1280276816609,202.307167917516,68.0309734513275
1966,8,Germany,0.872694446219723,152.048991028248,69.3078126014397,12578.3664045141,62.251,139.688727895635,2.19382181201733,221.356803629688,68.6895494220335
1967,8,Germany,0.85475413016068,159.477413101704,67.0683612302715,12411.160189531,63.214,150.634161829237,2.37783375314862,226.545774331976,70.3952274422074
1968,8,Germany,0.884138321301848,168.020121117835,74.0416688347865,13056.887275442,64.168,158.393281037464,2.26926437183295,242.061789952622,69.4120791020844
1969,8,Germany,0.927413616099683,184.213304836747,75.9084089189326,14022.662840816,65.108,169.856937678169,2.42678390260399,260.12171375568,70.818119017073
1970,8,Germany,1.20831058785188,216.734733253107,105.604133101428,14905.2681139789,66.038,187.713105590611,2.05233192004846,322.338866354535,67.2381632734056
1971,8,Germany,1.27493125057504,239.552026473512,108.513492589121,15406.4020427417,66.848,203.753300129243,2.20757825370675,348.065519062633,68.8238315356959
1972,8,Germany,1.31574748906772,251.676065504504,114.565730686887,16142.2134167621,67.541,216.237574479162,2.19678313921242,366.241796191391,68.7185537319129
1973,8,Germany,1.34841622078823,256.85148648158,120.374985181158,16949.2320455762,68.224,217.31472672028,2.1337613134077,377.226471662738,68.0894650233401
1974,8,Germany,1.29588186558799,252.521821242435,114.414254797924,16957.8370456424,68.901,231.382727104729,2.20708356391809,366.936076040359,68.8190226394257
1975,8,Germany,1.34986696800041,275.264035993595,115.998318825154,17048.529610275,69.57,251.403413146939,2.37300021915408,391.262354818749,70.3528035865117
1976,8,Germany,1.36810966250219,276.382984019674,124.207031292385,17963.50438754,70.231,267.714022565341,2.22517985611511,400.590015312059,68.993977247379
1977,8,Germany,1.45460554875883,294.192102350704,134.826318803676,18660.8142614101,70.883,284.761424841671,2.18200797115202,429.01842115438,68.5733031134438
1978,8,Germany,1.57306847674187,323.567820547658,142.780639508722,19484.065403298,71.527,302.263412480334,2.26618834080717,466.34846005638,69.3832720083475
1979,8,Germany,1.6192860521815,327.610338893344,153.072554906251,20312.5589487144,72.162,320.869975366826,2.14022911614684,480.682893799595,68.1551898599351
1980,8,Germany,1.64194320707384,335.73225294071,151.133161497279,20347.7058423022,72.789,330.435183799997,2.22143340094659,486.865414437989,68.9579179347256
1981,8,Germany,1.59100123998661,317.123628870746,152.038237674167,19667.7919015492,73.279,338.519430189611,2.08581494841037,469.161866544913,67.5936497580601
1982,8,Germany,1.58571223405347,322.838163241957,150.025469351081,19329.0583773139,73.515,345.013898675055,2.15188904016337,472.863632593038,68.2729947895575
1983,8,Germany,1.62255860875265,328.779788092614,155.999846508848,19475.0449457743,73.749,353.270279256877,2.10756481785363,484.779634601462,67.8204620462046
1984,8,Germany,1.67593498057248,339.255665568973,161.998626100608,19619.8585930506,73.982,364.44103827338,2.09418853563783,501.254291669581,67.6813488097983
1985,8,Germany,1.67693065758825,334.6211301652,170.612366193866,19741.6444783161,74.213,375.242938222992,1.96129470348575,505.233496359066,66.2309867767332
1986,8,Germany,1.76170998550524,348.711373672685,181.638198735787,21090.984008104,74.444,390.883036219714,1.91981299142877,530.349572408472,65.751231228317
1987,8,Germany,1.81639830763369,359.995231238675,193.743775687334,21827.0767609659,74.673,404.787158054633,1.85809959551753,553.739006926009,65.0117161218476
1988,8,Germany,1.8792577102969,372.911153357853,198.618922180681,22925.2423044529,74.9,417.454207563543,1.87752077830037,571.530075538534,65.2478617168958
1989,8,Germany,1.9089565370403,372.362187419854,208.542634156195,23996.4532375251,75.126,427.349228075433,1.78554466297266,580.904821576049,64.1003781668743
1990,8,Germany,1.99011347804354,391.147113375218,221.11708720059,25626.2837143092,75.351,0,1.76895923479845,612.264200575808,63.8853476991405
1991,8,Germany,2.04444807849524,389.382364283324,231.947210769489,27081.0194155356,75.528,0,1.67875424322431,621.329575052813,62.6692145227799
1992,8,Germany,2.06741677343128,387.040689492802,242.208959603123,27987.0803352977,75.61,0,1.5979619008603,629.249649095925,61.5082884907259
1993,8,Germany,2.0915121566413,385.773817882894,257.552202037442,27994.1415911166,75.692,0,1.49784709597168,643.326019920336,59.9655238460066
1994,8,Germany,2.05338918903496,363.231827836193,266.962684459169,29026.558424997,75.774,0,1.36060898762706,630.194512295362,57.6380499590819
1995,8,Germany,2.07331316181718,365.997959476286,271.994736994887,29964.7926322648,75.856,0,1.34560676989557,637.992696471173,57.3671080406832
1996,8,Germany,2.06909393354585,366.8566440673,274.406963007712,30273.2021909835,75.938,0,1.3369071981493,641.263607075012,57.2083991699823
1997,8,Germany,2.08710127006185,365.710778908617,277.711508452922,31469.8904510436,76.019,0,1.31687296988851,643.422287361539,56.8383759922702
1998,8,Germany,2.12650906611682,366.32574702889,289.479731756826,32866.8506283324,76.1,0,1.26546250684182,655.805478785716,55.8589031166949
1999,8,Germany,2.18329937498738,365.711463241345,310.632454522699,34203.2563165813,76.181,0,1.17731247304239,676.343917764044,54.0718196225327
2000,8,Germany,2.15520288638017,347.652058638798,321.07427101325,34435.968400387,76.262,0,1.08277769358994,668.726329652048,51.9871946450334
2001,8,Germany,2.11297376659459,336.660901634094,315.847282192425,34786.8144124438,76.343,0,1.06589773164168,652.508183826519,51.5948933636059
2002,8,Germany,2.0546247448974,326.954686226243,314.940889635579,34518.2723610974,76.533,0,1.03814619500366,641.895575861822,50.9358061530907
2003,8,Germany,1.99183049334116,310.477443913658,303.656027292258,34568.1782760028,76.778,0,1.02246428856436,614.133471205916,50.5553692268234
2004,8,Germany,2.01656225845839,300.159023203427,321.682053937006,35248.824967884,77.022,0,0.933092224231465,621.841077140433,48.2694106641721
2005,8,Germany,1.91162597988656,278.503225110514,313.255499717216,35637.2078982811,77.263,0,0.889060927459937,591.75872482773,47.0636449325847
2006,8,Germany,1.90292898838477,265.452076832006,317.663600244201,37150.1585476295,77.502,0,0.835638948333842,583.115677076207,45.5230561049235
2007,8,Germany,1.83544487236549,250.491172747961,312.946825952164,39135.4004734144,77.74,0,0.800427267430571,563.437998700125,44.457628581291
2008,8,Germany,1.82531372358902,242.783783339094,317.025566295458,39986.4203230582,77.976,0,0.765817678921286,559.809349634552,43.3690118783449
2009,8,Germany,1.7999332502331,236.122774905474,323.788193170188,38430.5334571072,78.21,0,0.729250725894642,559.910968075662,42.1714858912295
2010,8,Germany,1.81075573477907,223.278129907787,336.35403040931,40480.5709064129,78.442,0,0.663818803170217,559.632160317097,39.8973014312247
2011,8,Germany,1.87036468208205,221.998980337741,346.24456859549,42547.121477786,78.673,0,0.641162347291858,568.243548933231,39.0675759987952
1960,9,Greece,0.36088441626611,17.4033588482577,39.7276674398159,4866.44309312618,55.29,5.18500070513609,0.438066465256797,57.1310262880736,30.4621848739496
1961,9,Greece,0.380073778086314,27.744535933937,40.9618899625508,5511.55674855474,56.321,5.8108727621293,0.677325581395348,68.7064258964878,40.3812824956672
1962,9,Greece,0.37248321921269,26.63278818186,44.9798200404747,5397.54287617696,57.162,6.73513621132372,0.592105263157894,71.6126082223347,37.1900826446281
1963,9,Greece,0.43685503123508,28.303138405295,47.64361631558,6094.92977147552,57.998,7.97205065082477,0.594059405940593,75.946754720875,37.2670807453416
1964,9,Greece,0.36286333856301,36.4258958038426,29.140716643074,6521.23247900712,58.832,9.58823579868888,1.25,65.5666124469166,55.5555555555556
1965,9,Greece,0.435733131301988,39.2967151103939,35.2033072863946,7203.81684362981,59.658,12.1983553155181,1.11627906976744,74.5000223967885,52.7472527472527
1966,9,Greece,0.457821761977421,46.4379158152565,37.3825222312815,7737.38894964946,60.48,14.2216117184223,1.24223602484472,83.820438046538,55.4016620498615
1967,9,Greece,0.452150637321445,52.509831775081,43.412733726328,8075.37562569171,61.295,16.6281133954423,1.20954907161804,95.922565501409,54.7418967587035
1968,9,Greece,0.489254524873144,59.9489861585342,43.9320814596892,8572.5087082751,62.106,19.4605392090967,1.36458333333333,103.881067618223,57.7092511013216
1969,9,Greece,0.541162163352441,65.2017995696681,48.4453930369038,9553.67637226627,62.908,22.2164873009236,1.34588235294117,113.647192606572,57.3721163490471
1970,9,Greece,0.577380192035024,71.8769412176272,48.9036150689552,10390.5247763222,63.704,25.7596949142287,1.46976744186047,120.780556286582,59.5103578154426
1971,9,Greece,0.614585956653341,78.8129501453736,53.2213887475943,11127.7723602781,64.523,29.894567296521,1.48085106382979,132.034338892968,59.6912521440823
1972,9,Greece,0.697154667778374,93.9402571465472,60.4142731589172,12162.4192908879,65.366,34.0997508276868,1.55493482309125,154.354530305464,60.8600583090379
1973,9,Greece,0.767187884122999,100.682197483595,56.8927211586942,13009.8914711223,66.197,38.8281622553529,1.76968503937009,157.574918642289,63.8948116560058
1974,9,Greece,0.636398734365137,88.70765994549,44.632784878234,11893.8669771183,67.019,42.0887161401746,1.9875,133.340444823724,66.5271966527196
1975,9,Greece,0.646454815326166,96.9431299764186,42.0050050068861,12307.0142058449,67.831,48.4826189368953,2.3078947368421,138.948134983305,69.769291964996
1976,9,Greece,0.875602344788096,109.271180814419,70.7432943519642,12971.0906889317,68.634,55.4518591881935,1.54461538461539,180.014475166383,60.7013301088272
1977,9,Greece,0.999782626472549,124.187850668192,76.0596870874393,13151.1622697097,69.423,66.6918838190428,1.63276836158192,200.247537755631,62.0171673819743
1978,9,Greece,1.01833058950249,139.024994700401,85.6843598153502,13906.6562047309,70.202,77.2219688335867,1.62252475247525,224.709354515751,61.8688060405852
1979,9,Greece,1.06627809358198,138.245112354526,86.717388658748,14016.9213778616,70.97,86.0890017844093,1.59420289855073,224.962501013274,61.4525139664805
1980,9,Greece,1.1271583623699,137.619840487508,91.8848369796023,13924.9266149947,71.727,89.0743639749215,1.49774266365688,229.50467746711,59.9638499774062
1981,9,Greece,1.12622048953954,143.277814036909,88.1867750671936,13912.0172978385,72.528,93.7781043954632,1.62470862470863,231.464589104103,61.9005328596803
1982,9,Greece,1.14165838158678,149.139185984022,92.037264775071,13399.6515811691,73.373,101.772171914987,1.62042175360711,241.176450759093,61.8382041507836
1983,9,Greece,1.23606761992746,153.859793815689,109.377556395708,13238.7990920059,74.202,108.595562724169,1.4066852367688,263.237350211397,58.449074074074
1984,9,Greece,1.28236981008082,163.402639159781,117.423541560708,13382.9854908604,75.015,116.706065532239,1.39156626506025,280.826180720489,58.1863979848867
1985,9,Greece,1.30597860292147,174.748094984045,120.793614044271,13777.6724249802,75.808,127.17554331961,1.44666666666666,295.541709028316,59.1280653950953
1986,9,Greece,1.29930004124973,182.699015261337,129.324014646823,14374.2506415205,76.567,136.367106833174,1.41272304111714,312.02302990816,58.5530546623793
1987,9,Greece,1.30436160000861,194.7884100896,130.492235711975,14237.3280483187,77.291,142.841500930695,1.49272030651341,325.280645801575,59.8831847525362
1988,9,Greece,1.42374591013251,207.931008750339,132.011780830953,15259.8764700751,78,149.835862031449,1.57509433962264,339.942789581292,61.1664712778429
1989,9,Greece,1.51646081029007,225.481981363196,132.910477805734,15932.9281273488,78.691,159.086210235633,1.696495152871,358.39245916893,62.9148230088496
1990,9,Greece,1.5694548773123,233.6342321704,134.09600683358,16214.1312488946,79.367,0,1.74229074889868,367.73023900398,63.5341365461847
1991,9,Greece,1.62356769593809,238.585250887943,151.029241367153,17190.0435601522,79.843,0,1.57972885732731,389.614492255096,61.2362362362363
1992,9,Greece,1.6334576537971,244.169018191749,150.14658820085,17466.1125399535,80.128,0,1.62620423892101,394.315606392599,61.9222303741747
1993,9,Greece,1.65173986755924,247.861359694418,151.736252580854,17485.3670164399,80.409,0,1.63350125944585,399.597612275272,62.0277379244381
1994,9,Greece,1.66334015523878,250.638797274907,151.709910940312,18231.5761651227,80.688,0,1.65209244222361,402.348708215219,62.2939236928875
1995,9,Greece,1.62861464573071,256.150214610436,156.097414189913,18972.8373161949,80.963,0,1.64096385542169,412.247628800349,62.1350364963504
1996,9,Greece,1.70016456966798,269.862107933078,159.769573243424,19600.8906084482,81.223,0,1.68907071887785,429.631681176502,62.8124320799827
1997,9,Greece,1.80283007553021,276.991499283998,160.720025715204,21094.0255743693,81.466,0,1.72344110854504,437.711524999202,63.2817468730126
1998,9,Greece,1.96756831517232,286.66676511415,170.837148173307,22375.6880495093,81.707,0,1.67801188546732,457.503913287457,62.6588662497478
1999,9,Greece,1.9460887425997,290.831769672265,173.488272082539,22682.5694877841,81.946,0,1.67637711864407,464.320041754804,62.636057787453
2000,9,Greece,1.8377328136856,295.855766009049,200.870493764038,23127.6998852411,82.183,0,1.47286821705427,496.726259773087,59.5611285266458
2001,9,Greece,1.89398048898721,304.60846307499,208.185640231108,24048.2887156275,82.368,0,1.46315789473684,512.794103306098,59.4017094017094
2002,9,Greece,1.90499405403921,318.01603154049,208.945546059383,25163.6077758007,82.503,0,1.52200435729847,526.961577599873,60.348997926745
2003,9,Greece,1.95740609972771,331.266352305487,221.540045473341,26036.3509696625,82.638,0,1.49528881605899,552.806397778828,59.9244787391233
2004,9,Greece,2.02785779657974,337.381641680978,217.624726510572,27688.656130039,82.772,0,1.55029093931837,555.00636819155,60.7887874837027
2005,9,Greece,2.05443423148716,350.49404966937,218.427747517717,27433.5184735228,82.905,0,1.60462236896409,568.921797187087,61.6067184281413
2006,9,Greece,2.0890419518661,353.254737823608,228.883189325039,29838.6671557391,83.037,0,1.54338437377307,582.137927148647,60.6823093547392
2007,9,Greece,2.07601828311935,368.001367374117,230.403971978147,30585.6917035492,83.168,0,1.59720062208398,598.405339352264,61.497005988024
2008,9,Greece,2.0363143093611,360.347023749023,223.395488054778,31339.9540200507,83.299,0,1.61304521808723,583.742511803801,61.7304747320061
2009,9,Greece,2.2747916110449,361.309492150994,270.937424717878,30528.400225476,83.429,0,1.33355328274497,632.246916868872,57.1468966492295
2010,9,Greece,1.98673269505102,329.942634810705,240.553285107914,28067.4625031852,83.77,0,1.3715989563921,570.495919918619,57.8343548640578
2011,9,Greece,1.71847320970818,299.194126732986,212.168911986132,25408.2927196437,84.313,0,1.41016949152542,511.363038719118,58.5091420534458
1960,10,Iceland,1.59535229940302,244.910977707405,45.5648330618429,10786.6661130838,61.88,87.1427432307745,5.37499999999999,290.475810769248,84.3137254901961
1961,10,Iceland,1.48615456276576,262.527300046361,50.2711851152607,11290.7868862848,62.607,93.8395455484866,5.22222222222221,312.798485161622,83.9285714285714
1962,10,Iceland,1.4316217664199,241.257169176107,54.8311748127515,11526.978062792,63.489,103.082608647973,4.40000000000001,296.088343988858,81.4814814814815
1963,10,Iceland,1.55029107515838,247.774073136443,64.6367147312459,12675.3884651572,64.702,120.116561542232,3.83333333333334,312.410787867689,79.3103448275862
1964,10,Iceland,1.50357365723434,238.116655995513,74.0807374208262,14333.2992695062,65.898,133.345327357487,3.21428571428572,312.197393416339,76.271186440678
1965,10,Iceland,1.71267171222628,254.8287446824,130.014665654286,15710.2532027476,67.071,147.176601520652,1.96,384.843410336686,66.2162162162162
1966,10,Iceland,1.63202781612721,260.776192667587,132.944725673672,16630.8589399301,68.225,166.18090709209,1.96153846153846,393.720918341259,66.2337662337662
1967,10,Iceland,1.63817179128729,271.696746179893,135.848373089947,16083.1009541632,69.357,178.615453507152,1.99999999999999,407.54511926984,66.6666666666666
1968,10,Iceland,1.54085832946502,258.079885650758,129.039942825379,14487.4615379185,70.238,183.633764789963,2,387.119828476137,66.6666666666667
1969,10,Iceland,1.30963912887412,250.775683609596,122.929256671371,14732.7940644949,70.648,183.410450953685,2.03999999999999,373.704940280967,67.1052631578947
1970,10,Iceland,1.49352522821619,259.247302360618,122.28646337765,16029.7270692151,71.055,199.571508232325,2.12,381.533765738268,67.948717948718
1971,10,Iceland,1.58378725516155,281.419518869664,126.153577424332,19344.7285746561,71.459,223.679996894681,2.23076923076923,407.573096293996,69.0476190476191
1972,10,Iceland,1.51493422971545,306.019499179963,124.32042154186,19050.256704881,71.86,241.46851107169,2.46153846153846,430.339920721823,71.1111111111111
1973,10,Iceland,1.87854309702256,376.795075288366,136.588214792033,21519.1395041801,72.256,265.169534234188,2.75862068965517,513.383290080399,73.394495412844
1974,10,Iceland,1.70649117386422,334.558498947535,125.459437105326,22657.953042303,72.65,296.456003234065,2.66666666666666,460.017936052861,72.7272727272727
1975,10,Iceland,1.75102587664508,394.533418356814,114.689947196748,21356.9386756546,72.926,293.147505034889,3.44000000000001,509.223365553562,77.4774774774775
1976,10,Iceland,1.99721130028877,354.297446333021,113.556873824686,21619.2503575861,72.997,298.427464411276,3.12000000000001,467.854320157707,75.7281553398059
1977,10,Iceland,2.16247413751637,351.66975504849,117.22325168283,24728.7848335492,73.068,316.051920883322,3,468.89300673132,75
1978,10,Iceland,2.2509505747879,407.091443474682,116.311840992766,25522.2483201227,73.14,338.646398582785,3.50000000000001,523.403284467448,77.7777777777778
1979,10,Iceland,2.40563763714913,389.837641482269,115.179303165216,25677.3603479013,73.211,358.827829091634,3.38461538461538,505.016944647485,77.1929824561403
1980,10,Iceland,2.19730766966861,394.498066959472,113.966108232736,26849.5831897246,73.282,376.52648835354,3.46153846153847,508.464175192208,77.5862068965518
1981,10,Iceland,2.48836047188427,398.691252627245,121.340816016988,27874.9969696181,73.352,391.324131654785,3.28571428571428,520.032068644233,76.6666666666666
1982,10,Iceland,2.14739993465299,410.502009749423,124.005815445138,28615.7664126198,73.425,404.943128367399,3.31034482758621,534.507825194561,76.8
1983,10,Iceland,1.97133883146529,392.443148491204,126.594564029421,25207.4287620912,73.5,405.102604894146,3.09999999999999,519.037712520625,75.6097560975609
1984,10,Iceland,2.33188583276889,396.641490369962,137.780728233776,27402.4433334953,73.575,418.352393000739,2.87878787878788,534.422218603738,74.21875
1985,10,Iceland,2.06885483664585,410.0992108697,140.842153227978,26967.5224238348,73.65,426.668875955345,2.91176470588235,550.941364097678,74.4360902255639
1986,10,Iceland,2.24629318394024,431.778929188256,148.038490007402,28296.5128264812,73.725,461.797845217534,2.91666666666667,579.817419195658,74.468085106383
1987,10,Iceland,2.51070057770239,479.949889977589,158.627506009542,31526.9084268815,73.8,488.49137107041,3.02564102564103,638.577395987131,75.1592356687898
1988,10,Iceland,2.38591111805458,504.524705693922,156.162408905261,31787.18925075,73.875,501.321374229198,3.23076923076924,660.687114599183,76.3636363636364
1989,10,Iceland,2.4813711986841,494.360337272397,158.195307927167,30319.550405099,73.95,491.591919383671,3.125,652.555645199564,75.7575757575758
1990,10,Iceland,2.60046266864449,525.849010697495,156.969853939551,29850.1249985297,74.056,0,3.35,682.818864637046,77.0114942528735
1991,10,Iceland,2.34648864269298,539.183931543036,159.039864699744,30374.4374825327,74.229,0,3.39024390243903,698.22379624278,77.2222222222223
1992,10,Iceland,2.31017134189085,517.128443213551,164.714985616168,28740.6439173428,74.401,0,3.13953488372093,681.843428829719,75.8426966292135
1993,10,Iceland,2.43381292798555,508.105033652479,166.840458811262,28588.5902405969,74.572,0,3.04545454545454,674.945492463741,75.2808988764045
1994,10,Iceland,2.43201148341397,514.996936332094,169.15957762733,29089.5518748727,74.743,0,3.04444444444445,684.156513959424,75.2747252747253
1995,10,Iceland,2.2657258751228,508.472041515247,157.028130467944,29273.0275625812,74.912,0,3.23809523809524,665.500171983191,76.4044943820225
1996,10,Iceland,2.50735385587591,580.106799149177,148.745333115174,30188.9170900111,75.082,0,3.89999999999999,728.852132264351,79.5918367346939
1997,10,Iceland,2.17079087948667,497.91980171727,132.778613791272,33860.2385021292,75.25,0,3.75,630.698415508542,78.9473684210526
1998,10,Iceland,2.2271579588277,518.159293843757,142.311355351454,36876.8266134253,75.417,0,3.64102564102565,660.470649195211,78.4530386740332
1999,10,Iceland,2.2550238155303,522.746691373959,151.416283018664,38356.385750014,75.614,0,3.45238095238095,674.162974392623,77.5401069518717
2000,10,Iceland,2.24401978390617,508.525808573816,181.362351309543,38036.6180474851,75.871,0,2.80392156862745,689.888159883359,73.7113402061855
2001,10,Iceland,2.24713992949584,505.319895567222,182.47662895483,38755.0945759707,76.127,0,2.76923076923077,687.796524522052,73.4693877551021
2002,10,Iceland,2.19642975597525,504.307481488437,184.333079440601,37732.2560684277,76.38,0,2.73584905660378,688.640560929038,73.2323232323233
2003,10,Iceland,2.18753081672501,500.827228422118,186.514967826168,37628.2289903547,76.632,0,2.68518518518519,687.342196248286,72.8643216080402
2004,10,Iceland,2.26787116498959,510.144689359546,212.274971411355,40737.3553373053,76.883,0,2.40322580645161,722.419660770901,70.6161137440758
2005,10,Iceland,2.2574446875931,502.133223695296,208.941341403412,44273.6751577501,77.13,0,2.40322580645161,711.074565098708,70.6161137440758
2006,10,Iceland,3.00077246444145,529.98531841913,378.56094172795,46175.9766286238,77.377,0,1.4,908.54626014708,58.3333333333333
2007,10,Iceland,3.10016743560395,513.534852968552,420.456660868002,46952.854533154,77.621,0,1.22137404580153,933.991513836554,54.9828178694158
2008,10,Iceland,2.86627728372362,488.321246069802,400.108375812031,51970.4780302958,77.868,0,1.22047244094488,888.429621881833,54.9645390070922
2009,10,Iceland,2.7587829644194,486.657728909667,376.767273994581,43681.96035918,78.117,0,1.29166666666667,863.425002904248,56.3636363636364
2010,10,Iceland,2.65721231394211,465.348807229257,358.444351514427,39728.3004582331,78.369,0,1.29824561403509,823.793158743684,56.4885496183207
2011,10,Iceland,2.58577527434214,448.256189383538,351.081770705988,39990.7575642568,78.622,0,1.27678571428571,799.337960089526,56.078431372549
1960,11,Ireland,0.396787133772905,98.2818355370148,24.7472247755073,6427.45963324145,78.444,61.4438237997596,3.97142857142858,123.029060312522,79.8850574712644
1961,11,Ireland,0.447638178192132,105.86319218241,30.4489449086532,6781.09968436359,78.374,67.3417362979748,3.47674418604649,136.312137091063,77.6623376623376
1962,11,Ireland,0.499245112293303,111.775180268331,33.4972937712664,6958.48714660091,78.237,74.3992524814443,3.33684210526316,145.272474039597,76.9417475728155
1963,11,Ireland,0.511138823276891,118.836870979615,34.3540216991219,7232.88925194051,78.099,81.6083290975058,3.45918367346937,153.190892678737,77.5743707093821
1964,11,Ireland,0.556854077342242,132.21468315571,36.6293977080463,7546.72087427342,77.96,89.9687777990965,3.60952380952381,168.844080863756,78.305785123967
1965,11,Ireland,0.578223158898288,142.49469989226,37.1876411913947,7628.24926891673,77.821,99.0164390226949,3.83177570093458,179.682341083655,79.3036750483559
1966,11,Ireland,0.616407799196371,149.889227360842,42.9243976737746,7798.82317322911,77.682,103.814732761008,3.49193548387097,192.813625034617,77.737881508079
1967,11,Ireland,0.676472951909354,161.932160760737,48.2351117159641,8281.81412217221,77.541,109.769332805044,3.35714285714287,210.167272476701,77.0491803278689
1968,11,Ireland,0.702146287560033,176.982044554201,48.3613726398107,8825.32259591004,77.4,120.972029291214,3.65957446808511,225.343417194012,78.5388127853882
1969,11,Ireland,0.798120300751881,194.704448195318,48.7613591802636,9296.36089202618,77.259,129.439244369427,3.99300699300699,243.465807375582,79.9719887955182
1970,11,Ireland,0.879304401974906,208.63978358272,54.1043198917914,9358.10980790318,77.117,133.062811733874,3.85624999999999,262.744103474511,79.4079794079794
1971,11,Ireland,0.983299479758144,222.589863137314,56.4830133186277,9655.01454898451,77.03,139.736969636203,3.94082840236687,279.072876455942,79.7604790419162
1972,11,Ireland,1.02529101354784,233.794886148476,61.9062515435402,10434.5680865129,77.195,146.237054843012,3.77659574468085,295.701137692016,79.0645879732739
