w.weight
-0.240805158275559
-0.343040254674481
-0.440764056601005
-0.538857995907649
-0.52866812960833
-0.518139196711331
-0.755556399117666
-0.69716094183697
-0.65150334805182
-0.694006740071959
-0.629331475927555
-0.513420999393845
-0.251466242909947
-0.375017213630903
-0.296100996824525
-0.177875058610364
