FI,DK,NL,NO,SE
1.58838266705934,1.06153142610555,1.17324977749153,1.47783715885795,1.16717122814437
1.42742890807816,Inf,15.3212618001835,61.6533589488904,3.7779019166359
0.938949652138239,0.677912532829095,0.707236388609348,0.796643078303118,0.941587751533783
1.52521258696135,1.11896890298024,1.05487867986232,1.48164524803616,1.71732298499226
2.58013966051661,1.75217391304348,1.74996111111111,2.74857142857143,2.12875536480687
2.31868932762836,Inf,22.8524333333333,114.666666666667,6.89035916824197
